timestamp,engine_temp,vibration,hydraulic_pressure,fault_label,engine_temp_rm,vibration_rm,hydraulic_pressure_rm,engine_temp_delta,vibration_delta,hydraulic_pressure_delta
34,0.19252644750312786,0.08024275118004047,0.956621231718237,normal,0.25709515859766263,0.2111170497060395,0.9112060868523759,0.5292949354518374,0.4826136797860146,0.5026695357008716
35,0.24189512000909996,0.10654079568442347,0.9780320366132726,normal,0.30201498621734046,0.19722073757349007,0.9395979500368767,0.5264150943396225,0.5055406954528087,0.5088300027028829
36,0.15504493231714234,0.0890087660148348,0.9352568566975092,normal,0.2675000970609922,0.12079102084446819,0.9048519576139231,0.44713670969877534,0.4807030951471151,0.4748614333704247
37,0.13860766693208948,0.1072151045178692,0.9251749411335524,normal,0.20079978258337583,0.1453768038482095,0.8870692209257598,0.48811651770936787,0.5009552923194499,0.49216339454017644
38,0.18450688203844834,0.0667565745111261,0.9609458428680397,normal,0.23240284194587701,0.12346338856226616,0.9004645826635649,0.5243958953988748,0.4677111196025985,0.5164296671241675
39,0.10647252872255697,0.11126095751854351,0.9795111597519321,normal,0.1736615289047645,0.14804917156600747,0.9222186501257585,0.4522674611055941,0.515857852502866,0.507324110769058
40,0.22210214992606003,0.07349966284558329,0.9535767585314894,normal,0.1601506386613334,0.12185996793158738,0.8989769095482139,0.5649784839457132,0.4692395873137181,0.48377392665709523
41,0.16158571266067545,0.12272420768712071,0.9460020561801481,normal,0.16461544434522501,0.1485836451095671,0.9091889029671503,0.4624627606752732,0.5185326709973253,0.49349026435599436
42,0.16448640655215518,0.10788941335131491,0.9433820847013563,normal,0.18228054509453884,0.1491181186531267,0.9264925584825736,0.49937106918238994,0.4822315628582347,0.49611241184915794
43,0.12308042316004952,0.13014160485502363,0.974901336517096,normal,0.14035019606320454,0.1993586317477285,0.9397555425279105,0.4735849056603775,0.5032479938861293,0.5141796048174501
44,0.2556591969059263,0.09575185434929198,0.9452591781912247,normal,0.24218659005318877,0.18706574024585784,0.907203237580136,0.5748427672955977,0.4711501719526176,0.4818117038342325
45,0.25099533613923297,0.10316925151719489,0.9425662454813784,normal,0.26190938385681584,0.21058257616247994,0.8967390961755459,0.4949685534591194,0.49484142147497145,0.49607379923547024
46,0.2195995904902741,0.12542144302090358,0.9621795509567872,normal,0.30151026905307354,0.21272047033671831,0.912113819600723,0.4794107911287654,0.5032479938861293,0.5078787283111194
47,0.20407234671823415,0.13553607552258934,0.9302225317547175,normal,0.3285320495399322,0.23463388562266163,0.8996072795123471,0.48864614366103937,0.49636988918609104,0.4805866309090461
48,0.2009441474235012,0.15171948752528658,0.9617683149272047,normal,0.38168264937686835,0.25173703901656863,0.8871259542225332,0.4958622972525656,0.49980894153611016,0.5141936457678821
49,0.24053008758957972,0.08293998651382334,0.9368553709415315,normal,0.37135535970804057,0.24158204168893638,0.8791391667769801,0.5207216153591524,0.45166220863584267,0.4843145032487247
50,0.15766124445455576,0.20566419420094403,0.93348588863463,normal,0.3076445238187677,0.3228220203099946,0.8705094019680146,0.4494538232373389,0.5601834161253345,0.4957157549994559
51,0.2587305198498462,0.11058664868509778,0.9664113023579746,normal,0.3343557091276157,0.31106360235168357,0.8745311623391778,0.5565044687189672,0.43675964845242654,0.5149237751903427
52,0.09646229097941061,0.07821982467970331,0.9487878486386099,normal,0.26089994952828377,0.26563335114911807,0.8921752176352307,0.4032439589539889,0.4722965227359573,0.48817225437989886
53,0.21118189056990078,0.07687120701281187,0.9584651610121713,normal,0.26788834103350645,0.2063067878140032,0.8890359752138526,0.5644488579940417,0.48987390141383275,0.5026203923743598
54,0.22773290865658025,0.11328388401888066,0.9864491095413395,normal,0.25915285165197943,0.23035809727418488,0.9361687374319985,0.5073154584574644,0.5112724493695072,0.5123086481723947
55,0.3328972813104305,0.11800404585300069,0.9336384439359267,normal,0.3787708195830266,0.1608765366114377,0.9363137225237494,0.5588877855014897,0.49331295376385187,0.46955044386954536
56,0.21732453645774097,0.10316925151719489,0.9778065200809207,normal,0.35050665838412876,0.1549973276322822,0.9471434785075363,0.4304203905991396,0.4822315628582347,0.520873627935875
57,0.2325105221249002,0.04787592717464599,0.9455377574370709,normal,0.44337461660907707,0.1309460181721005,0.9440546656832893,0.5065210195299569,0.45930454719144065,0.48042164974147095
58,0.20941872369468761,0.13149022252191506,0.9614167744503035,normal,0.44217106029428876,0.17423837520042756,0.9468598120236766,0.4842436279377692,0.5380206343141002,0.5059024645378245
59,0.18365373677624808,0.11598111935266353,0.9391702318177295,normal,0.4120821524245848,0.17637626937466594,0.9019270409803521,0.4826878517047333,0.4818494459304548,0.4857256187671343
60,0.3018427937663519,0.1294672960215779,0.935840546545949,normal,0.3908840315254114,0.18546231961517903,0.9040198692612691,0.5664680569347902,0.4982804738249906,0.49573681642510375
61,0.26379251507223245,0.13486176668914363,0.9318077803203662,normal,0.4226035640796688,0.21058257616247994,0.8603037122487187,0.4755379013571664,0.49369507069163177,0.49536473123865754
62,0.22392219315208717,0.10654079568442347,0.9725267800882169,normal,0.41674108009473265,0.2570817744521646,0.8859534660892479,0.47447864945382334,0.4745892243026367,0.5190483043797234
63,0.11011261517461035,0.050573162508428866,0.9416509136735978,normal,0.34895368249408065,0.19294494922501332,0.8671684411581158,0.4314465408805032,0.45892243026366075,0.4811587996391475
64,0.27658969400523237,0.08698583951449765,0.9378967266938614,normal,0.4123927476025955,0.1699625868519508,0.8659581308269821,0.5945713339953658,0.5112724493695072,0.49551216121819286
65,0.27442839267432584,0.1813890761968982,0.957795244254303,normal,0.3936793881274987,0.21111704970603956,0.8868233766397484,0.49642502482621653,0.5441345051585786,0.5080296685282626
66,0.02883630986235941,0.10316925151719489,0.9761483102842172,normal,0.2332958030826564,0.1859967931587386,0.9289636087419701,0.3547500827540552,0.44631257164692406,0.5072117831656024
67,0.14099647366624923,0.05461901550910317,0.9356548270487182,normal,0.1766898318903607,0.14484233030464994,0.8939213424358741,0.562959285004965,0.46312571646923967,0.47606895510757113
68,0.25611420771243276,0.200944032366824,0.9721420754153818,normal,0.27635205963427545,0.2640299305184393,0.9228994496870193,0.5646805693478981,0.573557508597631,0.5168087727858299
69,0.15504493231714234,0.1402562373567094,0.9713461347129639,normal,0.19338432270839157,0.3062533404596472,0.9546890069781941,0.4388613042039061,0.4562476117692015,0.49707772719135346
70,0.28876123307928525,0.11800404585300069,0.968447583988326,normal,0.20316807081569976,0.2560128273650454,0.9648127486021547,0.575504799735187,0.4780282766526558,0.49596498186962273
71,0.10664315777499711,0.1476736345246123,0.9659005737405897,normal,0.256279846255385,0.2912880812399786,0.955073532656316,0.3916914928831514,0.5074512800917081,0.4961510244628459
72,0.2046979865771812,0.06608226567768039,0.9734951746094915,normal,0.2997631711767692,0.3003741314804917,0.9910361391100437,0.554750082754055,0.4444019870080246,0.5015181777654528
73,0.14657035604595592,0.10991233985165207,0.9448612078400158,normal,0.22498738207089275,0.22822020309994656,0.9651090224852954,0.46385302879841106,0.5154757355750861,0.482345259950646
74,0.2440564213400065,0.126770060687795,0.9501409478327199,normal,0.28574756376907295,0.21753073222875463,0.9449560947319977,0.5544190665342602,0.50019105846389,0.5002931048402666
75,0.16238198157206174,0.07619689817936615,0.9668822339402383,normal,0.19947975307683308,0.18439337252805985,0.9434684216166485,0.45014895729890764,0.4619793656859,0.5063587954268625
76,0.10232055511318361,0.10451786918408631,0.9730839385799093,normal,0.19652909888573866,0.15018706574024585,0.9502953283281954,0.4627275736511091,0.5066870462361484,0.5007810278677763
77,0.20566488454100762,0.016183412002697233,0.9641163399993369,normal,0.19718911363900915,0.11063602351683591,0.9413818970353702,0.5578285335981462,0.44058081773022556,0.49275311445831765
78,0.2140825844613805,0.13823331085637225,0.9489868338142142,normal,0.2432736731762244,0.13308391234633887,0.9453027982122695,0.5025819265143994,0.5598012991975546,0.48949210372050084
79,0.2293254464793537,0.11193526635198922,0.9479985407753788,normal,0.23321815428815462,0.12132549438802775,0.9432667032281259,0.5065541211519367,0.4757355750859764,0.4969759303007219
80,0.18069616653395482,0.07215104517869185,0.9447152853779062,normal,0.2457196102030501,0.11811865312667022,0.9221997390268353,0.4693809996689836,0.4680932365303784,0.49576138808835973
81,0.19161642589011496,0.15711395819285234,0.9350313401651575,normal,0.30667391388748655,0.15980758952431856,0.886035414184585,0.5040383978814965,0.5387848681696601,0.49237400879665527
82,0.19036514617222133,0.1375590020229265,0.9671541803468977,normal,0.2962301510269061,0.2560128273650454,0.8889225086203094,0.4969546507778881,0.47955674436377543,0.5144990364397767
83,0.19639403935843447,0.14565070802427516,0.956442145060193,normal,0.2841557634817722,0.261892036344201,0.8960078670171523,0.501191658391261,0.49522353840275135,0.49182992196741787
84,0.23558184506882007,0.09575185434929198,0.9342155009451798,normal,0.2884264471794076,0.2490646712987707,0.8829087791624897,0.5204899040052963,0.4623614826136799,0.48573614947995836
85,0.22972358093504708,0.11800404585300069,0.9540675886313137,normal,0.3218930776099711,0.28540887226082307,0.8917969956567493,0.4942734193975506,0.5032479938861293,0.5080050968650067
86,0.2520191104538725,0.11530681051921782,0.9450137631413127,normal,0.3631245874907787,0.25227151256012825,0.9012840636169361,0.5106587222773915,0.48910966755827295,0.49270748136941384
87,0.13394380616539614,0.06945380984490898,0.9664975292674027,normal,0.32461078541755484,0.19828968466060928,0.900659997352447,0.42896391923204247,0.4646541841803593,0.5088686153165707
88,0.17591855306563486,0.07956844234659474,0.9575431963652041,normal,0.31063400240711303,0.1459112773917691,0.9017064114929045,0.5221118834822907,0.49636988918609104,0.4927601349335336
89,0.17825048344898198,0.12002697235333784,0.9157297781315292,normal,0.27149900997787135,0.16515232495991447,0.8841380005925465,0.49904005296259546,0.5135651509361866,0.47537041782358247
90,0.11034012057786358,0.11395819285232638,0.9476801644944117,normal,0.190006600147532,0.16194548369855688,0.8780675378379552,0.45815954981794094,0.4871990829193734,0.514407770261969
91,0.24928904561483334,0.12474713418745786,0.9584452624946107,normal,0.188143029079475,0.16942811330839122,0.8908325296116271,0.5785501489572992,0.49675200611387094,0.5031960713420691
92,0.2327949038789665,0.11260957518543495,0.9803866945245914,normal,0.25561983150211454,0.20363442009620525,0.9040324766605519,0.48808341608738803,0.48376003056935435,0.5091108217115216
93,0.311511773404618,0.09710047201618342,0.9638642921102378,normal,0.34817719454905394,0.21753073222875463,0.9100399024187293,0.5434955312810329,0.4818494459304548,0.48875495382282425
94,0.12137413263564989,0.16183412002697237,0.9509634198918848,normal,0.30935279729782117,0.2506680919294495,0.9435251549134183,0.3870241641840452,0.527321360336263,0.4906715435567834
95,0.19133204413604776,0.10923803101820635,0.9840015918814049,normal,0.3646387389835759,0.24692677712453232,0.9780442141492838,0.5383978814961932,0.4608330149025603,0.5149834492296783
96,0.19042202252303486,0.11665542818610926,0.9526547938845222,normal,0.32445548782855127,0.2405130946018172,0.9725410843624118,0.4971532605097651,0.49484142147497145,0.4809095727689806
97,0.26424752587873934,0.09035738368172624,0.9564288793818194,normal,0.3459253795084827,0.22287546766435062,0.9497721212579666,0.5406487917907978,0.4757355750859764,0.4994962809032543
98,0.1408258446138091,0.17936614969656106,0.94549796040195,normal,0.22941336335753526,0.288081239978621,0.9323171769511518,0.42585236676597144,0.5410775697363395,0.4917140841263545
99,0.16880900921396824,0.122049898853675,0.9328358703943223,normal,0.26179291066506316,0.256547300908605,0.9150891658314269,0.5139688844753392,0.45815819640810096,0.4907979121106707
100,0.2057217608918207,0.08091706001348618,0.9509302556959507,normal,0.27161548316962403,0.23409941207910206,0.8836589194198083,0.5191658391261172,0.4673290026748186,0.5070748838988911
101,0.2260266181321806,0.11530681051921782,0.9413060060358835,normal,0.2959195558488954,0.23303046499198288,0.8728732893335085,0.5095001655081101,0.5101260985861675,0.4924056009351272
102,0.24343078148105946,0.122049898853675,0.9399396411634,normal,0.2817098264549429,0.2581507215392838,0.8572022920251889,0.5078119827871564,0.49445930454719156,0.49677584675706693
103,0.2272778978500738,0.045853000674308836,0.9639107219845455,normal,0.3407229102768152,0.1523249599144842,0.8747013622294926,0.48828202581926544,0.44745892243026375,0.5101849544195647
104,0.16221135251962204,0.10182063385030345,0.9284183994959043,normal,0.3362192801956727,0.1362907536076964,0.8705030982683724,0.45981463091691477,0.5223538402751243,0.4787156742639908
105,0.2264816289386875,0.0964261631827377,0.9541604483799291,normal,0.3503901851923725,0.14858364510956704,0.8735729999936961,0.5350877192982458,0.4875811998471533,0.5111221878608962
106,0.2653850528950059,0.11935266351989213,0.9715053228534476,normal,0.3772566680902294,0.15179048637092463,0.9022737444606239,0.5203243958953987,0.5036301108139092,0.506678227049189
107,0.1732453645774088,0.1294672960215779,0.9683348257221502,normal,0.32934736188220803,0.15766969535008013,0.9292598826251126,0.44405825885468414,0.49636988918609104,0.4958210621276953
108,0.2411557274485263,0.06608226567768039,0.9479056810267636,normal,0.33882051481150555,0.173703901656868,0.9140490553906098,0.5372062231049319,0.4547191440580819,0.4866874238717219
109,0.2440564213400065,0.11867835468644641,0.9731370012934035,normal,0.39468882245603254,0.18706574024585784,0.9565485983723825,0.49937106918238994,0.5204432556362248,0.5108518995650815
110,0.06233648049141172,0.1368846931894808,0.9305541737140581,normal,0.28264161198897675,0.21913415285943344,0.9341137313489281,0.3919232042370079,0.5009552923194499,0.47496323026105625
111,0.26231372995108604,0.07349966284558329,0.952137432427951,normal,0.28054509453740906,0.1827899518973811,0.9157069283962755,0.6140681893412776,0.4547191440580819,0.5089212688806907
112,0.21226254123535426,0.13621038435603508,0.9530063343614235,normal,0.30717863105175347,0.18813468733297697,0.9011390785251869,0.4685534591194971,0.5261750095529233,0.4979587968309574
113,0.26419064952792626,0.053270397842211735,0.964786256757205,normal,0.32290251193850317,0.17797969000534475,0.9171819941123438,0.5279046673286991,0.44363775315246473,0.5037331376960905
114,0.26811511773404595,0.16520566419420096,0.9502139090637749,normal,0.339325231975776,0.2148583645109567,0.8953964081519441,0.4999668983780204,0.5540695452808561,0.4897869636795715
115,0.16789898760095534,0.06945380984490898,0.9390574735515538,normal,0.41138331327406163,0.16141101015499731,0.903477751092117,0.43935782853359817,0.43637753152464664,0.49159473604768295
116,0.3174269138892041,0.11193526635198922,0.9567605213411601,normal,0.4490041542105061,0.19187600213789419,0.9078714297421158,0.5847070506454816,0.5147115017195263,0.5068677798800201
117,0.2589580252530994,0.13486176668914363,0.955268132524127,normal,0.48087898435377063,0.19080705505077503,0.9100209913198061,0.4636544190665344,0.5036301108139092,0.4967091522425153
118,0.1858150381071546,0.12542144302090358,0.9499419626571153,normal,0.42737896494156935,0.2479957242116515,0.8959133115225324,0.4551142005958292,0.48528849828047393,0.4946802349051006
119,0.21049937436014066,0.11395819285232638,0.9581932146055119,normal,0.38804985052606966,0.20737573490112238,0.9034966621910385,0.5120489904005298,0.48414214749713425,0.5018656912886433
120,0.1992947332499142,0.08766014834794336,0.939117169104235,normal,0.40948091780875195,0.22180652057723138,0.9035533954878101,0.4911618669314796,0.4757355750859764,0.48740351234375057
121,0.2088499601865541,0.12744436952124072,0.9477862899214007,normal,0.33536514345614776,0.23409941207910206,0.8950244898731068,0.503243958953989,0.5131830340084067,0.5020868362579461
122,0.1812080536912748,0.08024275118004047,0.943899446157928,normal,0.2822921924137116,0.19080705505077494,0.8842199486878837,0.4815954981794108,0.4638899503247995,0.49544195646603323
123,0.2140825844613805,0.1712744436952124,0.964142871356084,normal,0.3015879178475771,0.22715125601282732,0.8977161696199492,0.5168156239655742,0.5422239205196792,0.5082122008838778
124,0.146172221590263,0.024275118004045852,0.9438132192484994,normal,0.2576775245564331,0.1560662747194014,0.8840497487975689,0.4581595498179413,0.4073366450133742,0.4867400774358416
125,0.18518939824820801,0.1598111935266352,0.9352170596623886,normal,0.24804907403812493,0.21325494388027794,0.8803431734084732,0.5203905991393576,0.5674436377531527,0.4929496877643647
126,0.20361733591172726,0.1335131490222522,0.9380824461910922,normal,0.24447722949101447,0.21806520577231425,0.8711208608332228,0.5084078119827873,0.4757355750859764,0.4990153783509606
127,0.1988397224434082,0.122049898853675,0.9590223195038636,normal,0.2565127926388939,0.251202565473009,0.8854932960154311,0.4949023502151609,0.48414214749713425,0.508580775832716
128,0.28426800136503205,0.13958192852326368,0.9529599044871158,normal,0.3044220988469153,0.22608230892570808,0.8748652584201668,0.5474015226746111,0.50057317539167,0.4942905985306145
129,0.18973950631327474,0.08766014834794336,0.9547640367459289,normal,0.33416158714135946,0.27632282202030994,0.8852726665279835,0.4426679907315459,0.4612151318303402,0.49845374033368306
130,0.24456830849732647,0.062036412677006075,0.9761615759625908,normal,0.3746942578716457,0.19882415820416882,0.9241854044138496,0.5295928500496524,0.4761176920137563,0.508822982227667
131,0.16192697076555573,0.07889413351314903,0.9578881040029184,normal,0.34623597468649514,0.15553180117584178,0.94300825154283,0.4495862297252567,0.50019105846389,0.4878282510943165
132,0.2265385052895006,0.07821982467970331,0.9517858919510496,normal,0.3651434561478464,0.12079102084446819,0.9361309152341502,0.5352863290301225,0.49025601834161264,0.4942695371049666
133,0.24451143214651339,0.18610923803101823,0.956866646768149,normal,0.3380052024692315,0.15766969535008013,0.9398437943228881,0.5081429990069513,0.5517768437141767,0.500187797712027
134,0.21192128313047398,0.15778826702629806,0.9533512419991379,normal,0.35314671739721426,0.21325494388027794,0.9385011062992881,0.47871565706719627,0.4745892243026367,0.49563852977208034
135,0.2704470481173922,0.0964261631827377,0.9596590720657978,normal,0.37081181814652453,0.24051309460181725,0.922817501591684,0.5317444554783184,0.4558654948414216,0.500837191669504
136,0.1405983392105563,0.08024275118004047,0.952953271647929,normal,0.35625266917731224,0.24158204168893643,0.9181275490585428,0.4221118834822909,0.4814673290026749,0.4939501054826402
137,0.3051416221135246,0.05124747134187458,0.9476138361025437,normal,0.4099079861785153,0.22020309994655263,0.9141625219841529,0.5934458788480634,0.47420710737485683,0.49467321442988466
138,0.192697076555568,0.1260957518543493,0.9414519284979936,normal,0.3745389602826421,0.17263495456974878,0.8995127240177254,0.4322409798080107,0.5330531142529615,0.49423794496649476
139,0.10152428620179732,0.18004045853000678,0.9694093456704143,normal,0.2991808052179987,0.1902725815072154,0.9147739808493611,0.44462098642833514,0.5212074894917846,0.5122946072219628
140,0.14947104993743565,0.09440323668240055,0.9394289125460153,normal,0.2166013122646291,0.1886691608765366,0.8955476969433374,0.5255875537901356,0.44210928544134515,0.48163268171622525
141,0.2679444886816058,0.09238031018206339,0.9563691838291379,normal,0.3035291377101377,0.19828968466060928,0.8987941022586146,0.5666335650446874,0.48949178448605285,0.5064641025551019
142,0.2480377658969397,0.06810519217801754,0.9508174974297747,normal,0.26454944286989956,0.21165152324959913,0.9018387891853727,0.4860973187686197,0.4768819258693161,0.4945608868264293
143,0.20407234671823415,0.1631827376938638,0.9598049945279077,normal,0.2723143223201472,0.2410475681453768,0.919281126092903,0.4720953326713009,0.5445166220863585,0.5022553276631295
144,0.24126948015015293,0.1038435603506406,0.952137432427951,normal,0.36770586636642477,0.18065205772314266,0.9028662922269071,0.5193313472360145,0.45701184562476127,0.49344112102948245
145,0.22181776817199372,0.0633850303438975,0.9400722979471363,normal,0.41709049966999423,0.15606627471940135,0.9034777510921153,0.48636213174445564,0.4677111196025985,0.49111383349538923
146,0.23563872141963316,0.12474713418745786,0.9529466388087422,normal,0.3950382420312941,0.18172100481026185,0.9002250420771958,0.5057265806024493,0.5254107756973635,0.5043123269014078
147,0.2326811511773399,0.13823331085637225,0.9554870162172917,normal,0.3845556547734592,0.23730625334045963,0.9046628466246833,0.49596160211850393,0.4982804738249906,0.4988433767081693
148,0.19025139347059472,0.05529332434254889,0.960998905581534,normal,0.3751213262414108,0.15179048637092463,0.9057975125601221,0.4729890764647471,0.44363775315246473,0.500415963156546
149,0.22705039244682013,0.2002697235333783,0.9561171359400393,normal,0.3654152269286026,0.22822020309994656,0.9095797323449126,0.519099635882158,0.5727932747420712,0.4949154208248357
150,0.21504948242520694,0.5772083614295348,0.9645673730640403,vibration_high,0.3607951236557039,0.635489043292357,0.9328592951203056,0.49069844422376696,0.704241497898357,0.5019709984168828
151,0.23108861335456687,0.11665542818610926,0.9597320332968526,normal,0.35768917187560945,0.6290753607696419,0.9393079798533748,0.5070175438596494,0.22965227359572032,0.4949399924880915
152,0.17318848822659527,0.07619689817936615,0.973660995589162,normal,0.3170788523508179,0.5799037947621591,0.9565801168705903,0.46398543528632924,0.4677111196025985,0.5048704546810773
153,0.15026731884882238,0.16250842886041808,0.9483766126090274,normal,0.2897853010832012,0.6648850881881345,0.9445841764531604,0.48434293280370716,0.5395491020252199,0.4841179299426778
154,0.13565009668979622,0.11732973701955497,0.9486419261765,normal,0.22739449470046935,0.5991448423303044,0.9374799069573925,0.48917576961271125,0.4650363011081392,0.49763936520863095
155,0.14219087703332933,0.09238031018206339,0.9693363844393592,normal,0.1776604418216401,0.2148583645109567,0.9420122669995017,0.5014895729890765,0.4764998089415362,0.5084508970412206
156,0.15146172221590248,0.045853000674308836,0.9664444665539085,normal,0.12330628566991564,0.15873864243719932,0.9483916110365165,0.5030784508440914,0.4642720672525794,0.49596849210723065
157,0.13695825275850293,0.07349966284558329,0.9517858919510496,normal,0.0985751446208809,0.15660074826296097,0.9276020096194451,0.48924197285667015,0.5063049293083685,0.48974133059066766
158,0.2879649641678985,0.1402562373567094,0.9843199681623722,normal,0.19256901036611396,0.13896312132549438,0.9617617579757543,0.585567692816948,0.5284677111196027,0.5147166711714716
159,0.3057672619724716,0.15913688469318948,0.966218950021557,normal,0.30869278254455246,0.17210048102618922,0.9784665620252522,0.5080436941410129,0.5013374092472298,0.4879195172721241
160,0.16613582072574218,0.12137559002022928,0.9762478028720194,normal,0.32503785378732175,0.1950828433992517,0.9850350170515068,0.41641840450182077,0.4692395873137181,0.5028064349675828
161,0.24758275509043282,0.10451786918408631,0.9452193811561038,normal,0.3906510851419025,0.24158204168893638,0.964863178199284,0.5450844091360475,0.481085212074895,0.4810780641741638
162,0.24314639972699315,0.09440323668240055,0.9512685304944781,normal,0.463136234809955,0.25815072153928376,0.9643714896272613,0.49510095994703757,0.48490638135269404,0.5007002924027927
